Emotions,Path,Name
angry,Dataset/Audio_Speech_Actors_01-24/Actor_12/03-01-05-02-02-01-12.wav,03-01-05-02-02-01-12
angry,Dataset/Audio_Speech_Actors_01-24/Actor_12/03-01-05-02-02-02-12.wav,03-01-05-02-02-02-12
fear,Dataset/Audio_Speech_Actors_01-24/Actor_12/03-01-06-01-01-01-12.wav,03-01-06-01-01-01-12
fear,Dataset/Audio_Speech_Actors_01-24/Actor_12/03-01-06-01-01-02-12.wav,03-01-06-01-01-02-12
fear,Dataset/Audio_Speech_Actors_01-24/Actor_12/03-01-06-01-02-01-12.wav,03-01-06-01-02-01-12
fear,Dataset/Audio_Speech_Actors_01-24/Actor_12/03-01-06-01-02-02-12.wav,03-01-06-01-02-02-12
fear,Dataset/Audio_Speech_Actors_01-24/Actor_12/03-01-06-02-01-01-12.wav,03-01-06-02-01-01-12
fear,Dataset/Audio_Speech_Actors_01-24/Actor_12/03-01-06-02-01-02-12.wav,03-01-06-02-01-02-12
fear,Dataset/Audio_Speech_Actors_01-24/Actor_12/03-01-06-02-02-01-12.wav,03-01-06-02-02-01-12
fear,Dataset/Audio_Speech_Actors_01-24/Actor_12/03-01-06-02-02-02-12.wav,03-01-06-02-02-02-12
happy,Dataset/Audio_Speech_Actors_01-24/Actor_12/03-01-03-01-02-01-12.wav,03-01-03-01-02-01-12
angry,Dataset/Audio_Speech_Actors_01-24/Actor_12/03-01-05-01-01-02-12.wav,03-01-05-01-01-02-12
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_12/03-01-07-01-01-01-12.wav,03-01-07-01-01-01-12
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-07-01-01-02-13.wav,03-01-07-01-01-02-13
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-07-01-02-01-13.wav,03-01-07-01-02-01-13
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-07-01-02-02-13.wav,03-01-07-01-02-02-13
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-07-02-01-01-13.wav,03-01-07-02-01-01-13
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-07-02-01-02-13.wav,03-01-07-02-01-02-13
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-07-02-02-01-13.wav,03-01-07-02-02-01-13
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-07-02-02-02-13.wav,03-01-07-02-02-02-13
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-08-01-01-01-13.wav,03-01-08-01-01-01-13
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-08-01-01-02-13.wav,03-01-08-01-01-02-13
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-08-01-02-01-13.wav,03-01-08-01-02-01-13
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-08-01-02-02-13.wav,03-01-08-01-02-02-13
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-08-02-01-01-13.wav,03-01-08-02-01-01-13
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-08-02-01-02-13.wav,03-01-08-02-01-02-13
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-08-02-02-01-13.wav,03-01-08-02-02-01-13
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-08-02-02-02-13.wav,03-01-08-02-02-02-13
neutral,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-01-01-01-01-13.wav,03-01-01-01-01-01-13
neutral,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-01-01-01-02-13.wav,03-01-01-01-01-02-13
neutral,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-01-01-02-01-13.wav,03-01-01-01-02-01-13
neutral,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-01-01-02-02-13.wav,03-01-01-01-02-02-13
calm,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-02-01-01-01-13.wav,03-01-02-01-01-01-13
calm,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-02-01-01-02-13.wav,03-01-02-01-01-02-13
calm,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-02-01-02-01-13.wav,03-01-02-01-02-01-13
calm,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-02-01-02-02-13.wav,03-01-02-01-02-02-13
calm,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-02-02-01-01-13.wav,03-01-02-02-01-01-13
calm,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-02-02-01-02-13.wav,03-01-02-02-01-02-13
calm,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-02-02-02-01-13.wav,03-01-02-02-02-01-13
calm,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-02-02-02-02-13.wav,03-01-02-02-02-02-13
happy,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-03-01-01-01-13.wav,03-01-03-01-01-01-13
happy,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-03-01-01-02-13.wav,03-01-03-01-01-02-13
happy,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-03-01-02-02-13.wav,03-01-03-01-02-02-13
happy,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-03-02-01-01-13.wav,03-01-03-02-01-01-13
happy,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-03-02-01-02-13.wav,03-01-03-02-01-02-13
happy,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-03-02-02-01-13.wav,03-01-03-02-02-01-13
happy,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-03-02-02-02-13.wav,03-01-03-02-02-02-13
sad,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-04-01-01-01-13.wav,03-01-04-01-01-01-13
sad,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-04-01-01-02-13.wav,03-01-04-01-01-02-13
sad,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-04-01-02-01-13.wav,03-01-04-01-02-01-13
sad,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-04-01-02-02-13.wav,03-01-04-01-02-02-13
sad,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-04-02-01-01-13.wav,03-01-04-02-01-01-13
sad,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-04-02-01-02-13.wav,03-01-04-02-01-02-13
sad,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-04-02-02-01-13.wav,03-01-04-02-02-01-13
sad,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-04-02-02-02-13.wav,03-01-04-02-02-02-13
angry,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-05-01-01-01-13.wav,03-01-05-01-01-01-13
angry,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-05-01-02-01-13.wav,03-01-05-01-02-01-13
angry,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-05-01-02-02-13.wav,03-01-05-01-02-02-13
angry,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-05-02-01-01-13.wav,03-01-05-02-01-01-13
angry,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-05-02-01-02-13.wav,03-01-05-02-01-02-13
angry,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-05-02-02-01-13.wav,03-01-05-02-02-01-13
angry,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-05-02-02-02-13.wav,03-01-05-02-02-02-13
fear,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-06-01-01-01-13.wav,03-01-06-01-01-01-13
fear,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-06-01-01-02-13.wav,03-01-06-01-01-02-13
fear,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-06-01-02-01-13.wav,03-01-06-01-02-01-13
fear,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-06-01-02-02-13.wav,03-01-06-01-02-02-13
fear,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-06-02-01-01-13.wav,03-01-06-02-01-01-13
fear,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-06-02-01-02-13.wav,03-01-06-02-01-02-13
fear,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-06-02-02-01-13.wav,03-01-06-02-02-01-13
fear,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-06-02-02-02-13.wav,03-01-06-02-02-02-13
happy,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-03-01-02-01-13.wav,03-01-03-01-02-01-13
angry,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-05-01-01-02-13.wav,03-01-05-01-01-02-13
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-07-01-01-01-13.wav,03-01-07-01-01-01-13
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-07-01-01-02-14.wav,03-01-07-01-01-02-14
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-07-01-02-01-14.wav,03-01-07-01-02-01-14
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-07-01-02-02-14.wav,03-01-07-01-02-02-14
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-07-02-01-01-14.wav,03-01-07-02-01-01-14
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-07-02-01-02-14.wav,03-01-07-02-01-02-14
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-07-02-02-01-14.wav,03-01-07-02-02-01-14
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-07-02-02-02-14.wav,03-01-07-02-02-02-14
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-08-01-01-01-14.wav,03-01-08-01-01-01-14
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-08-01-01-02-14.wav,03-01-08-01-01-02-14
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-08-01-02-01-14.wav,03-01-08-01-02-01-14
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-08-01-02-02-14.wav,03-01-08-01-02-02-14
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-08-02-01-01-14.wav,03-01-08-02-01-01-14
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-08-02-01-02-14.wav,03-01-08-02-01-02-14
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-08-02-02-01-14.wav,03-01-08-02-02-01-14
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-08-02-02-02-14.wav,03-01-08-02-02-02-14
neutral,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-01-01-01-01-14.wav,03-01-01-01-01-01-14
neutral,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-01-01-01-02-14.wav,03-01-01-01-01-02-14
neutral,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-01-01-02-01-14.wav,03-01-01-01-02-01-14
neutral,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-01-01-02-02-14.wav,03-01-01-01-02-02-14
calm,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-02-01-01-01-14.wav,03-01-02-01-01-01-14
calm,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-02-01-01-02-14.wav,03-01-02-01-01-02-14
calm,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-02-01-02-01-14.wav,03-01-02-01-02-01-14
calm,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-02-01-02-02-14.wav,03-01-02-01-02-02-14
calm,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-02-02-01-01-14.wav,03-01-02-02-01-01-14
calm,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-02-02-01-02-14.wav,03-01-02-02-01-02-14
calm,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-02-02-02-01-14.wav,03-01-02-02-02-01-14
calm,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-02-02-02-02-14.wav,03-01-02-02-02-02-14
happy,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-03-01-01-01-14.wav,03-01-03-01-01-01-14
happy,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-03-01-01-02-14.wav,03-01-03-01-01-02-14
happy,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-03-01-02-02-14.wav,03-01-03-01-02-02-14
happy,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-03-02-01-01-14.wav,03-01-03-02-01-01-14
happy,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-03-02-01-02-14.wav,03-01-03-02-01-02-14
happy,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-03-02-02-01-14.wav,03-01-03-02-02-01-14
happy,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-03-02-02-02-14.wav,03-01-03-02-02-02-14
sad,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-04-01-01-01-14.wav,03-01-04-01-01-01-14
sad,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-04-01-01-02-14.wav,03-01-04-01-01-02-14
sad,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-04-01-02-01-14.wav,03-01-04-01-02-01-14
sad,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-04-01-02-02-14.wav,03-01-04-01-02-02-14
sad,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-04-02-01-01-14.wav,03-01-04-02-01-01-14
sad,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-04-02-01-02-14.wav,03-01-04-02-01-02-14
sad,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-04-02-02-01-14.wav,03-01-04-02-02-01-14
sad,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-04-02-02-02-14.wav,03-01-04-02-02-02-14
angry,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-05-01-01-01-14.wav,03-01-05-01-01-01-14
angry,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-05-01-02-01-14.wav,03-01-05-01-02-01-14
angry,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-05-01-02-02-14.wav,03-01-05-01-02-02-14
angry,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-05-02-01-01-14.wav,03-01-05-02-01-01-14
angry,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-05-02-01-02-14.wav,03-01-05-02-01-02-14
angry,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-05-02-02-01-14.wav,03-01-05-02-02-01-14
angry,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-05-02-02-02-14.wav,03-01-05-02-02-02-14
fear,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-06-01-01-01-14.wav,03-01-06-01-01-01-14
fear,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-06-01-01-02-14.wav,03-01-06-01-01-02-14
fear,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-06-01-02-01-14.wav,03-01-06-01-02-01-14
fear,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-06-01-02-02-14.wav,03-01-06-01-02-02-14
fear,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-06-02-01-01-14.wav,03-01-06-02-01-01-14
fear,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-06-02-01-02-14.wav,03-01-06-02-01-02-14
fear,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-06-02-02-01-14.wav,03-01-06-02-02-01-14
fear,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-06-02-02-02-14.wav,03-01-06-02-02-02-14
happy,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-03-01-02-01-14.wav,03-01-03-01-02-01-14
angry,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-05-01-01-02-14.wav,03-01-05-01-01-02-14
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-07-01-01-01-14.wav,03-01-07-01-01-01-14
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-07-01-01-02-15.wav,03-01-07-01-01-02-15
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-07-01-02-01-15.wav,03-01-07-01-02-01-15
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-07-01-02-02-15.wav,03-01-07-01-02-02-15
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-07-02-01-01-15.wav,03-01-07-02-01-01-15
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-07-02-01-02-15.wav,03-01-07-02-01-02-15
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-07-02-02-01-15.wav,03-01-07-02-02-01-15
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-07-02-02-02-15.wav,03-01-07-02-02-02-15
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-08-01-01-01-15.wav,03-01-08-01-01-01-15
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-08-01-01-02-15.wav,03-01-08-01-01-02-15
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-08-01-02-01-15.wav,03-01-08-01-02-01-15
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-08-01-02-02-15.wav,03-01-08-01-02-02-15
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-08-02-01-01-15.wav,03-01-08-02-01-01-15
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-08-02-01-02-15.wav,03-01-08-02-01-02-15
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-08-02-02-01-15.wav,03-01-08-02-02-01-15
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-08-02-02-02-15.wav,03-01-08-02-02-02-15
neutral,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-01-01-01-01-15.wav,03-01-01-01-01-01-15
neutral,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-01-01-01-02-15.wav,03-01-01-01-01-02-15
neutral,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-01-01-02-01-15.wav,03-01-01-01-02-01-15
neutral,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-01-01-02-02-15.wav,03-01-01-01-02-02-15
calm,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-02-01-01-01-15.wav,03-01-02-01-01-01-15
calm,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-02-01-01-02-15.wav,03-01-02-01-01-02-15
calm,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-02-01-02-01-15.wav,03-01-02-01-02-01-15
calm,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-02-01-02-02-15.wav,03-01-02-01-02-02-15
calm,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-02-02-01-01-15.wav,03-01-02-02-01-01-15
calm,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-02-02-01-02-15.wav,03-01-02-02-01-02-15
calm,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-02-02-02-01-15.wav,03-01-02-02-02-01-15
calm,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-02-02-02-02-15.wav,03-01-02-02-02-02-15
happy,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-03-01-01-01-15.wav,03-01-03-01-01-01-15
happy,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-03-01-01-02-15.wav,03-01-03-01-01-02-15
happy,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-03-01-02-02-15.wav,03-01-03-01-02-02-15
happy,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-03-02-01-01-15.wav,03-01-03-02-01-01-15
happy,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-03-02-01-02-15.wav,03-01-03-02-01-02-15
happy,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-03-02-02-01-15.wav,03-01-03-02-02-01-15
happy,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-03-02-02-02-15.wav,03-01-03-02-02-02-15
sad,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-04-01-01-01-15.wav,03-01-04-01-01-01-15
sad,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-04-01-01-02-15.wav,03-01-04-01-01-02-15
sad,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-04-01-02-01-15.wav,03-01-04-01-02-01-15
sad,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-04-01-02-02-15.wav,03-01-04-01-02-02-15
sad,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-04-02-01-01-15.wav,03-01-04-02-01-01-15
sad,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-04-02-01-02-15.wav,03-01-04-02-01-02-15
sad,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-04-02-02-01-15.wav,03-01-04-02-02-01-15
sad,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-04-02-02-02-15.wav,03-01-04-02-02-02-15
angry,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-05-01-01-01-15.wav,03-01-05-01-01-01-15
angry,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-05-01-02-01-15.wav,03-01-05-01-02-01-15
angry,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-05-01-02-02-15.wav,03-01-05-01-02-02-15
angry,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-05-02-01-01-15.wav,03-01-05-02-01-01-15
angry,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-05-02-01-02-15.wav,03-01-05-02-01-02-15
angry,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-05-02-02-01-15.wav,03-01-05-02-02-01-15
angry,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-05-02-02-02-15.wav,03-01-05-02-02-02-15
fear,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-06-01-01-01-15.wav,03-01-06-01-01-01-15
fear,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-06-01-01-02-15.wav,03-01-06-01-01-02-15
fear,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-06-01-02-01-15.wav,03-01-06-01-02-01-15
fear,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-06-01-02-02-15.wav,03-01-06-01-02-02-15
fear,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-06-02-01-01-15.wav,03-01-06-02-01-01-15
fear,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-06-02-01-02-15.wav,03-01-06-02-01-02-15
fear,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-06-02-02-01-15.wav,03-01-06-02-02-01-15
fear,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-06-02-02-02-15.wav,03-01-06-02-02-02-15
happy,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-03-01-02-01-15.wav,03-01-03-01-02-01-15
angry,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-05-01-01-02-15.wav,03-01-05-01-01-02-15
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_15/03-01-07-01-01-01-15.wav,03-01-07-01-01-01-15
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_16/03-01-07-01-01-02-16.wav,03-01-07-01-01-02-16
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_16/03-01-07-01-02-01-16.wav,03-01-07-01-02-01-16
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_16/03-01-07-01-02-02-16.wav,03-01-07-01-02-02-16
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_16/03-01-07-02-01-01-16.wav,03-01-07-02-01-01-16
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_16/03-01-07-02-01-02-16.wav,03-01-07-02-01-02-16
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_16/03-01-07-02-02-01-16.wav,03-01-07-02-02-01-16
disgust,Dataset/Audio_Speech_Actors_01-24/Actor_16/03-01-07-02-02-02-16.wav,03-01-07-02-02-02-16
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_16/03-01-08-01-01-01-16.wav,03-01-08-01-01-01-16
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_16/03-01-08-01-01-02-16.wav,03-01-08-01-01-02-16
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_16/03-01-08-01-02-01-16.wav,03-01-08-01-02-01-16
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_16/03-01-08-01-02-02-16.wav,03-01-08-01-02-02-16
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_16/03-01-08-02-01-01-16.wav,03-01-08-02-01-01-16
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_16/03-01-08-02-01-02-16.wav,03-01-08-02-01-02-16
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_16/03-01-08-02-02-01-16.wav,03-01-08-02-02-01-16
surprise,Dataset/Audio_Speech_Actors_01-24/Actor_16/03-01-08-02-02-02-16.wav,03-01-08-02-02-02-16
neutral,Dataset/Audio_Speech_Actors_01-24/Actor_16/03-01-01-01-01-01-16.wav,03-01-01-01-01-01-16
neutral,Dataset/Audio_Speech_Actors_01-24/Actor_16/03-01-01-01-01-02-16.wav,03-01-01-01-01-02-16
neutral,Dataset/Audio_Speech_Actors_01-24/Actor_16/03-01-01-01-02-01-16.wav,03-01-01-01-02-01-16
neutral,Dataset/Audio_Speech_Actors_01-24/Actor_16/03-01-01-01-02-02-16.wav,03-01-01-01-02-02-16
calm,Dataset/Audio_Speech_Actors_01-24/Actor_16/03-01-02-01-01-01-16.wav,03-01-02-01-01-01-16
calm,Dataset/Audio_Speech_Actors_01-24/Actor_16/03-01-02-01-01-02-16.wav,03-01-02-01-01-02-16
calm,Dataset/Audio_Speech_Actors_01-24/Actor_16/03-01-02-01-02-01-16.wav,03-01-02-01-02-01-16
calm,Dataset/Audio_Speech_Actors_01-24/Actor_16/03-01-02-01-02-02-16.wav,03-01-02-01-02-02-16
calm,Dataset/Audio_Speech_Actors_01-24/Actor_16/03-01-02-02-01-01-16.wav,03-01-02-02-01-01-16
calm,Dataset/Audio_Speech_Actors_01-24/Actor_16/03-01-02-02-01-02-16.wav,03-01-02-02-01-02-16
calm,Dataset/Audio_Speech_Actors_01-24/Actor_16/03-01-02-02-02-01-16.wav,03-01-02-02-02-01-16
calm,Dataset/Audio_Speech_Actors_01-24/Actor_16/03-01-02-02-02-02-16.wav,03-01-02-02-02-02-16
happy,Dataset/Audio_Speech_Actors_01-24/Actor_16/03-01-03-01-01-01-16.wav,03-01-03-01-01-01-16
happy,Dataset/Audio_Speech_Actors_01-24/Actor_16/03-01-03-01-01-02-16.wav,03-01-03-01-01-02-16
happy,Dataset/Audio_Speech_Actors_01-24/Actor_16/03-01-03-01-02-02-16.wav,03-01-03-01-02-02-16
happy,Dataset/Audio_Speech_Actors_01-24/Actor_16/03-01-03-02-01-01-16.wav,03-01-03-02-01-01-16
happy,Dataset/Audio_Speech_Actors_01-24/Actor_16/03-01-03-02-01-02-16.wav,03-01-03-02-01-02-16
happy,Dataset/Audio_Speech_Actors_01-24/Actor_16/03-01-03-02-02-01-16.wav,03-01-03-02-02-01-16
happy,Dataset/Audio_Speech_Actors_01-24/Actor_16/03-01-03-02-02-02-16.wav,03-01-03-02-02-02-16
sad,Dataset/Audio_Speech_Actors_01-24/Actor_16/03-01-04-01-01-01-16.wav,03-01-04-01-01-01-16
